,churn,User_Id,State,Account_Length,Area_Code,Intl_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,Agitation_Level
574,1,9fc50954-3095-4998-b016-ab1e314c6bf6,WV,44,510,0,0,0,228.1,121,276.5,79,279.8,77,9.9,5,2,47
575,0,57e9d87c-a369-4893-9187-59e0b608cee6,SD,114,415,0,1,36,309.9,90,200.3,89,183.5,105,14.2,2,1,168
576,0,f765fc2d-ac69-4e5c-94b0-189a685dbb3e,FL,92,415,0,0,0,201.9,74,226.8,119,217.5,80,13.7,6,3,185
577,0,f5f07c08-26a4-4882-b19c-d8f66976c08c,OR,110,408,0,0,0,149.8,112,180.0,93,140.0,119,11.7,4,2,55
578,0,88054061-e9b6-44ad-ae52-ac5a236bf4cc,CO,90,408,0,1,30,183.8,76,229.7,95,144.1,124,7.7,3,1,108
579,0,cf28eca9-f682-4bcb-bf03-3215d5d8c4c2,CT,72,408,0,1,21,186.7,108,335.0,86,187.2,119,16.5,4,1,153
580,1,7ea4209d-68c1-481d-9b03-68fa5f2fe351,IN,113,415,0,0,0,209.4,151,347.3,113,246.0,116,7.4,2,1,109
581,0,ec048570-e373-454a-8d29-4c5c735f37ce,PA,171,415,0,1,25,223.2,77,183.2,118,150.8,90,10.2,3,3,164
582,0,d71e0d91-4796-4dbc-8027-a1865d7afc1e,NM,104,415,0,0,0,164.2,109,155.4,90,168.9,117,10.7,8,1,26
583,0,ef6d12b0-03ec-409b-92ac-3df037d9752c,ME,165,408,0,0,0,150.5,75,193.1,93,311.6,93,10.3,2,1,170
584,1,1c61f171-f0b0-4e7b-ac07-519b49ed13d8,SD,104,510,0,0,0,234.2,128,293.1,92,183.9,79,9.8,6,0,41
585,0,4f8d6e6f-32e8-44bd-b45d-b0bb9fb0029c,AR,110,408,0,0,0,55.3,102,164.7,124,200.7,108,10.2,5,1,100
586,0,9c84182e-cada-4e38-9f6a-9d0b86483789,TX,90,408,1,0,0,221.8,97,203.8,134,215.8,154,8.4,4,1,176
587,0,8b8c7169-2bcc-4976-b1b1-4755407c6696,NH,114,415,0,0,0,169.6,85,58.9,86,179.3,124,7.4,8,1,53
588,1,00ba68e4-5a9e-4547-91ef-7b138c487f1f,OK,101,408,0,0,0,89.7,118,260.1,79,170.1,93,13.5,11,5,166
589,0,3820ed5a-ca05-4f49-a64b-59f21fbdf91f,WI,117,408,0,1,14,80.2,81,219.0,103,122.6,102,8.6,2,1,50
590,0,9e623e04-15aa-45de-b2be-93ea9c829015,AL,109,408,0,0,0,218.9,105,299.9,87,158.6,110,11.3,4,2,19
591,0,9a1659ce-8a72-42a3-ac0b-82258273d38f,PA,82,408,0,0,0,125.7,96,207.6,137,183.1,103,12.9,2,1,132
592,0,8a0fe6ea-1d68-45dd-a7cd-2f9188673e63,OK,92,510,0,0,0,176.3,85,93.4,125,207.2,107,9.6,1,2,34
593,0,e98ee7de-ebad-4f3b-938e-589926b477ec,ME,82,510,0,1,29,207.2,111,254.1,137,169.3,92,9.5,5,2,186
594,0,b27b1f82-b801-4c18-aba6-99ee0e059146,WV,90,415,0,0,0,205.7,138,161.9,83,269.7,104,12.5,6,2,57
595,0,5aa00a02-4805-4f99-abc3-30d454e8697e,HI,87,408,0,1,28,151.4,95,152.4,97,250.1,109,0.0,0,1,37
596,0,a04c8de5-2568-4d7d-9b17-cad3f46009e4,MN,124,510,0,0,0,157.5,70,130.7,79,193.4,98,9.6,4,3,135
597,0,575d9f1e-b191-416a-941b-d802b420f45c,NY,39,408,0,0,0,160.4,68,102.6,103,235.3,106,9.1,5,2,143
598,0,1c90ab51-f63b-4ec5-9ad1-f2b15227fd71,AZ,84,415,0,0,0,159.0,80,167.9,128,167.6,101,12.3,5,1,97
599,0,f77f982d-141c-401f-a936-833a9c932d4b,OH,75,510,0,1,46,214.1,62,200.9,111,246.8,126,9.2,6,0,141
600,0,887cf485-9510-4cba-b19c-7f18e7934ffb,MI,102,510,0,0,0,102.6,89,246.0,77,170.5,140,9.1,4,2,116
601,1,f489d468-2832-4ccd-9766-a38c16ab8188,MA,62,415,1,0,0,159.7,86,197.5,76,121.6,105,13.9,6,0,178
602,0,6b0db4fb-70aa-4a0e-bbb3-72db3a66be3e,WV,143,510,0,0,0,202.8,109,165.8,104,143.9,71,4.6,4,1,82
603,0,82e9fd81-330b-4c11-807e-b5d64ed247ed,MI,53,415,0,0,0,57.5,95,265.5,131,244.3,128,11.6,6,3,87
604,0,8a4dda89-da7e-4895-aa5e-2535a0b96ea5,NM,30,415,0,0,0,169.9,144,225.2,118,169.7,93,11.4,7,1,173
605,1,e185dfb3-4c54-4c54-aff6-49a4ef10474c,MO,112,415,0,0,0,335.5,77,212.5,109,265.0,132,12.7,8,2,12
606,0,371c326e-ec9c-42c4-848f-612b82589407,RI,129,415,0,0,0,139.5,119,289.3,105,129.4,97,13.1,8,0,88
607,0,34fa9b19-da03-4c25-9982-d5d53b3a34de,NC,63,415,0,1,29,142.3,107,118.7,56,240.1,91,6.6,8,1,65
608,0,b8762f85-97af-4f78-9d62-7a790babcfc5,WY,28,415,0,0,0,187.8,94,248.6,86,208.8,124,10.6,5,0,138
609,0,8607e334-d862-4373-a879-4d904a2ce090,WY,111,415,0,0,0,146.2,55,261.5,83,163.2,116,8.7,3,3,60
610,0,858281ed-3060-4cf0-a1b0-b05552fa3dbd,PA,91,510,0,0,0,231.8,120,150.6,106,269.2,129,11.6,7,3,146
611,0,421ff3ff-875a-44cc-9827-6d1ac0b08616,KY,90,415,0,0,0,193.7,83,154.2,79,299.0,60,12.7,3,1,29
612,0,c9ceba3d-6825-4489-9ff0-10cb731f0f76,OR,151,510,0,0,0,156.4,108,233.4,118,195.7,141,7.7,6,4,131
613,1,6ec57846-d5a6-4271-8e70-1537d6d36b2b,NV,105,415,1,1,29,220.7,82,217.7,110,190.5,100,13.2,6,1,47
614,0,80ed27d7-3ed1-4f13-a46b-445550d55616,DC,41,408,0,1,37,239.8,110,221.9,115,189.1,100,7.3,1,2,148
615,0,1e21be38-366d-47da-966d-1f5894e60736,UT,48,510,0,1,43,172.0,111,200.2,64,233.1,96,8.0,5,1,48
616,0,b1187617-cc3c-4392-8c48-6e7a2047844f,WA,166,408,1,1,35,128.2,138,274.5,113,298.9,130,8.8,7,2,156
617,0,d6477c10-48ca-4a66-8ccd-3a88d1214389,FL,79,510,0,0,0,130.2,119,290.9,121,194.8,140,14.0,6,3,70
618,0,4ce3ab3b-1c45-4fcd-9fa6-6cc0655a3fb1,VA,153,510,0,0,0,195.4,107,154.6,96,142.8,97,11.6,6,1,196
619,1,ea57f000-9dbb-4d07-85b1-7c3086e33407,KS,110,415,1,0,0,293.3,79,188.5,90,266.9,91,14.5,4,0,56
620,0,15d7230b-12f8-4330-8b58-28c213efae97,KS,163,415,0,0,0,191.3,89,193.9,87,268.4,121,12.8,4,1,12
621,0,e677aa8e-5ca5-4960-a908-a1003751a5df,DC,126,510,0,0,0,122.4,88,143.8,111,157.0,106,11.5,3,1,1
622,0,bc4ceae4-1468-4a8e-8055-6b07eccfe585,ME,105,408,0,1,33,209.6,68,146.9,140,121.0,131,10.6,3,2,73
623,0,3860662d-3d9f-4224-b6ec-da578e39fa31,LA,172,415,0,0,0,215.7,140,146.3,84,264.6,83,7.1,1,3,166
624,0,b93e5b48-1a21-4cf3-8f11-e30443848f30,DC,126,415,0,0,0,161.4,110,220.6,125,249.2,78,5.1,2,0,51
625,0,b56c799c-7569-4e86-b244-6d86e78ff566,TX,97,510,0,0,0,144.2,91,226.7,137,144.6,72,13.8,4,3,30
626,1,b75cebf1-5208-49e1-9c43-d8a3ae013e58,NJ,95,408,1,1,37,220.2,109,185.3,99,205.1,82,4.1,2,0,58
627,0,a3244c3b-4f4b-441f-a417-4e8587f1a0e5,DE,87,510,0,0,0,256.2,105,160.7,102,249.4,80,7.4,2,4,50
628,0,c0025d63-c728-4e16-9e44-7f3ea649a8d1,VT,97,415,0,0,0,112.7,119,217.7,109,152.1,76,6.5,5,1,21
629,1,ee46e4fb-bea3-442d-96e1-15780267cc2c,GA,76,415,0,0,0,299.5,125,226.7,92,210.7,134,13.7,4,0,82
630,0,4eae03db-ae82-4f71-b19c-6f952121df11,TX,140,408,0,0,0,194.8,107,170.9,99,225.1,93,13.9,4,0,131
631,0,2ccc9c11-3faf-4751-9023-d19f5ecfec28,MT,169,415,0,0,0,100.8,112,230.0,69,193.6,95,9.5,2,0,118
632,0,a8eea74b-237e-4d3d-986d-f5a70981a4be,ND,68,408,0,1,22,82.5,97,289.9,94,180.0,114,4.8,4,3,30
633,0,8da64b9e-b1c7-447e-84e7-b852f1a8eab4,NJ,122,415,0,1,34,146.4,104,89.7,103,220.0,91,15.6,4,2,78
634,0,b9e0d045-9565-45b2-acb6-6112a86343f8,MO,36,408,0,0,0,177.9,129,224.6,87,306.3,102,10.8,6,2,142
635,0,20af4e58-17b4-4b46-ba4d-e001909816d6,CO,120,510,0,1,27,153.5,84,194.0,73,256.5,94,10.2,7,5,32
636,0,1864b7e1-0d11-4aca-a823-81b824c58581,KS,121,408,0,0,0,150.7,105,197.3,133,169.0,116,9.2,15,1,173
637,0,d8f99165-6174-41d6-bf8a-1fa76fbee4da,NC,64,408,0,1,19,180.1,106,127.5,92,237.4,118,7.5,3,0,121
638,0,e77e6331-dfa3-44a0-9804-42a573b13229,MT,13,415,0,1,31,265.3,94,147.6,95,259.3,117,12.9,1,1,18
639,0,e92322c8-f7a2-4409-90be-89d46c301032,DE,106,415,0,0,0,128.6,83,134.0,114,210.6,113,11.4,2,0,62
640,0,559e397e-0325-488f-8e2f-48f16b9008e5,ND,88,415,0,0,0,161.5,92,173.5,108,206.2,95,7.9,4,2,14
641,0,b8501de3-80cb-4a85-b1b9-ff5a3bd64c32,VA,74,408,0,0,0,165.3,120,198.5,106,208.5,102,9.8,3,1,97
642,0,ae909266-06c7-4246-9d45-f9e716fe8f09,IL,83,415,0,0,0,195.0,92,210.5,83,180.6,92,11.0,13,0,9
643,0,76d4a242-f127-4ce3-871f-8d59ff6242fc,OK,49,415,0,0,0,213.8,79,265.1,93,239.8,128,15.6,7,0,100
644,0,f96fdb91-a2eb-40c5-859a-787e6f9d2f3a,CO,111,510,0,1,24,205.5,114,219.3,99,215.9,95,14.0,4,1,61
645,0,2ffabdc8-94c3-4ee7-9df8-76f106678025,MT,50,415,0,1,22,252.9,112,177.9,99,158.4,146,8.5,4,3,63
646,0,4d6a8b4c-f286-46ec-a2a4-21acd09ef861,WV,153,408,0,1,28,235.6,74,227.9,37,170.3,103,15.4,9,0,71
647,0,cc7d52a6-df9b-47ca-9b38-60490c00b986,ME,88,415,0,0,0,192.0,91,127.6,127,155.6,125,7.5,5,1,175
648,0,67a5a2ca-da9b-4319-96b1-3b55ea9342ac,WI,131,415,0,1,39,69.1,122,101.3,136,104.8,94,9.1,4,0,68
649,1,def5cf9f-4a4d-4f2c-b64c-8dd11d710eaa,MO,79,408,0,0,0,261.7,97,210.6,48,256.7,83,6.0,3,3,90
650,0,4a878410-81f0-4797-9dd1-4221a2b3b276,NY,140,415,0,0,0,235.5,81,257.2,130,103.1,111,11.5,4,2,2
651,0,9e9dd162-b6ad-44f5-b633-1de3b47d58eb,CT,105,408,0,0,0,213.4,100,204.9,52,179.7,93,9.5,6,1,196
652,0,437e00c7-22eb-4fb3-a742-2a059eb8e58c,AR,54,415,0,1,39,206.9,143,127.8,72,199.2,120,9.2,1,3,193
653,0,8b2dc1d3-e816-41c2-bcc7-77629ceb239a,WY,87,415,0,1,22,263.8,65,103.4,115,208.1,109,8.5,3,3,67
654,0,b6384fbe-5c9b-49f4-96e1-0b03e569d837,CA,96,510,0,1,31,183.4,126,195.5,106,180.1,93,10.5,5,1,189
655,1,bf4002fa-6428-4191-b1cc-9ffac222abcf,CA,79,510,0,0,0,157.6,85,194.1,92,231.5,86,9.4,10,5,180
656,0,01b17cb6-df7e-4665-9df2-b06af6e82e9c,MN,55,415,0,0,0,175.6,147,161.8,118,289.5,55,9.3,4,0,155
657,0,3b751123-ed89-4ae6-bfef-7c6dae9f875a,AK,130,415,0,0,0,242.5,101,102.8,114,142.4,89,9.3,2,2,154
658,0,0e3b080c-4273-4c41-b974-ba24be9f2091,VA,34,415,0,0,0,151.0,102,131.4,101,186.6,86,9.9,7,0,61
659,0,3e0beb11-39a3-4020-8428-78300dafa4a7,CO,139,415,0,0,0,138.1,103,164.5,100,134.9,63,8.3,2,1,53
660,1,1a7852c3-fd08-4c53-adaa-8f0bfcb1741c,MT,109,408,0,0,0,264.7,69,305.0,120,197.4,86,9.5,9,1,153
661,0,766be49d-9c8d-4977-9970-9a7c49ef8fd5,SD,65,408,0,1,31,282.3,70,152.0,89,225.5,93,12.0,4,1,24
662,0,e1120b12-32c8-41d8-98cc-15ba4331e48c,NE,63,415,0,0,0,211.2,80,237.7,93,259.2,58,12.3,2,0,37
663,0,5c5865ac-5242-4cb8-a027-83cfad7af1ed,VT,152,415,0,0,0,197.1,126,130.1,76,78.1,100,7.4,4,3,173
664,0,67e4dfe1-948d-497e-858a-70c278e6e92b,ND,147,408,0,0,0,205.3,95,166.7,128,240.6,84,7.8,4,1,39
665,0,2551980c-e67e-4614-b38e-2075cb7b1031,GA,112,415,0,1,22,181.8,110,228.1,123,262.7,141,9.2,4,2,3
666,0,d1e36dd3-fce1-411a-a8e9-4034a691c5e2,OR,120,415,0,0,0,252.0,120,150.2,106,151.8,96,9.6,1,2,25
667,0,b2b88acb-eb00-421b-a007-7b371c72806f,MT,27,510,0,0,0,193.8,102,118.9,104,135.9,124,9.2,3,0,170
668,0,fd4be6c5-c70a-46b9-bb28-945450e5c6bc,WY,171,415,0,0,0,231.2,135,188.7,74,206.9,124,12.3,1,1,42
669,0,5fcd3ab4-ddad-47f5-b113-62a49173bade,GA,101,415,0,1,33,200.1,108,188.9,122,205.1,90,15.5,4,0,35
670,0,55060a1e-61f6-48a3-a56d-cdeeda4bb401,WV,32,408,0,1,26,266.7,109,232.3,107,212.8,98,16.3,4,1,79
671,0,313f9e2d-8c3d-4eb0-9776-a0d2a7296a3f,CT,3,415,0,1,36,118.1,117,221.5,125,103.9,89,11.9,6,2,178
672,0,afe4d5ff-23fc-4e21-bba1-6b4e8bf95892,IL,151,408,0,0,0,175.3,106,144.3,87,160.2,88,11.8,5,0,194
673,0,fe153e26-7c5a-4c42-b26d-548c2007185f,CO,60,408,0,0,0,125.1,99,248.8,62,211.3,79,11.2,3,3,85
674,0,2851df81-7974-4ef7-8f14-985c6428a2fd,DE,119,415,0,0,0,176.8,90,224.7,81,204.6,77,7.5,15,1,20
675,0,5b95c178-8f0e-443a-87bb-b9f4cff0049c,LA,43,415,0,0,0,241.9,101,129.4,121,264.8,104,5.9,3,1,29
676,0,8e459c6d-d8fd-4f67-b6bd-dc712ba7325c,MA,42,408,0,0,0,241.2,134,116.5,114,152.2,91,10.6,4,0,91
677,0,85a00296-ff82-46ce-9c7b-284aee3ff556,IN,84,408,0,0,0,217.1,99,236.0,68,118.3,120,9.4,4,1,55
678,0,5b22cf92-ef73-4c94-b0ac-0b50868c2a38,NY,65,510,0,0,0,195.4,110,181.2,109,178.5,105,8.9,4,0,19
679,1,ad7e48cd-62be-43e1-9490-1f1a281f20fd,TX,75,415,1,0,0,222.4,78,327.0,111,208.0,104,8.7,9,1,131
680,0,12e43640-7359-43d2-bae6-024868e65a44,KS,116,510,0,0,0,189.5,90,189.8,118,205.8,83,13.1,2,1,122
681,0,53c7bb4a-b325-4854-ad57-704f06c8bbb4,WV,107,415,0,0,0,123.1,100,158.4,82,256.1,82,9.3,5,0,176
682,0,de6145a9-562f-46f7-bf4e-345a52b8299d,NE,189,415,0,1,38,256.7,98,150.5,120,123.0,87,11.4,3,3,40
683,0,2d5c0006-8ae8-4a99-bb40-8f03caacd722,ND,123,408,0,0,0,159.1,94,241.6,119,202.4,120,6.5,1,1,82
684,0,790526eb-ab5a-47ef-a15f-a7cb3f19516e,AK,110,408,0,0,0,100.1,90,233.3,93,204.4,57,11.1,8,3,196
685,0,0218716c-2447-4cd7-988c-0786348432a8,CO,63,415,0,1,32,30.9,113,187.0,113,230.8,101,8.6,7,1,171
686,0,0a20d32a-5805-424f-b9fb-4a5c87c25e48,ME,176,415,0,0,0,223.2,76,214.4,131,154.4,80,10.1,2,3,133
687,0,69f3db5c-a257-4706-a37b-fc640960edd7,SC,108,510,0,0,0,187.4,101,199.9,126,216.1,107,12.6,8,1,82
688,0,1412423f-1ae2-490c-9388-abe72c15e0a0,MN,13,510,0,1,21,315.6,105,208.9,71,260.1,123,12.1,3,3,114
689,0,dd501e38-24cd-4086-8207-0ca154a9c1b1,CO,71,415,0,0,0,277.5,104,131.8,121,126.9,101,8.2,2,1,6
690,0,0eb1d8e1-4d2f-42ed-9dd2-13a0ab15456b,KS,88,415,0,0,0,189.8,111,197.3,101,234.5,111,14.9,3,2,24
691,0,91348c2a-b86a-4b88-a812-e39867e33beb,MS,137,510,0,0,0,147.2,119,192.8,91,172.7,105,10.2,4,1,172
692,0,7f8dc993-fe61-41cd-afbd-a88a458ab496,NE,82,408,0,0,0,185.8,36,276.5,134,192.1,104,5.7,7,4,34
693,0,c80f24c7-3cb6-414a-960a-e1e1d9a34c39,NJ,92,510,0,1,29,155.4,110,188.5,104,254.9,118,8.0,4,3,180
694,0,a7cbe799-4ad7-446b-8d10-07a1ce6d09f6,WI,165,510,0,0,0,154.2,91,268.6,108,188.8,99,10.9,4,6,142
695,0,c2933735-7d42-4389-8c0d-569eb5e712ae,MT,96,415,0,0,0,97.6,98,105.5,118,220.2,105,11.6,9,1,146
696,0,d2d3407d-24d3-4a49-9672-fb0047a99377,AR,156,415,0,0,0,178.8,94,178.4,97,169.2,77,7.5,3,1,29
697,0,019df7bc-9196-4107-867b-6104e5fe2f80,WA,63,408,0,0,0,149.3,104,273.6,75,206.6,72,9.1,4,0,185
698,0,c5f8750a-0613-42dd-887b-29aab89cee04,NH,37,415,0,0,0,206.0,89,186.0,88,307.1,86,8.4,11,0,183
699,0,46272761-9414-48d0-9cf9-d143d9fea50a,IA,98,415,0,0,0,216.8,86,190.8,114,187.5,79,11.0,9,0,185
700,0,6f772800-3a9f-49ed-a7ce-e94a47ebd650,WV,121,415,0,0,0,103.3,110,129.1,82,167.1,113,10.7,3,0,7
701,0,aad9b6d9-3c5d-4a01-be29-bc2ca76d6d44,RI,94,415,0,0,0,139.4,95,159.1,92,128.2,129,7.7,3,0,106
702,0,d022a71d-2eca-4ac6-80c4-29eb71dbc60f,KS,99,415,0,0,0,191.2,110,163.9,102,243.6,114,14.1,3,1,65
703,0,29af9d03-98d6-478a-99b0-3f14622bf328,MT,163,510,0,1,23,160.0,104,189.4,64,229.9,118,10.4,7,1,183
704,0,7ea0ec34-a0b6-47ab-99c4-9432790ac0da,MO,161,510,0,0,0,221.7,95,193.0,82,194.1,113,6.5,4,3,146
705,0,cf0fd4b5-9606-40c2-b5fb-76f5f62295f2,HI,99,415,0,0,0,62.9,81,231.0,64,168.9,121,8.5,5,1,104
706,0,25962915-4b48-4b6c-a7d4-d64b45e43fa2,CO,108,415,0,0,0,215.6,78,195.3,119,194.4,65,3.6,5,1,148
707,0,fce5ff02-5abd-4ec1-a71a-fb1592976d4a,CT,84,510,0,1,42,165.3,97,223.5,118,260.8,72,7.6,7,3,69
708,0,4299189e-1733-4273-8c59-13e6dce0d44a,ID,83,415,1,1,32,94.7,111,154.4,98,200.4,109,10.6,6,2,64
709,0,3efbb946-db6b-46ac-b1c3-c9021b16e73a,DC,139,510,0,0,0,203.2,81,152.5,99,197.8,76,9.7,3,2,34
710,0,a1b4cc45-cd1c-4b75-98e2-3a89ee43ed56,TN,69,510,0,0,0,195.3,70,216.7,108,259.9,119,12.5,4,3,100
711,0,06d1ff1a-3e67-4293-b3de-1191596a8e70,WY,129,510,0,0,0,143.7,114,297.8,98,212.6,86,11.4,8,4,138
712,0,e6e03315-8a12-486a-bdcd-3e43685be29f,MO,106,415,0,0,0,114.4,104,78.3,101,232.7,78,0.0,0,2,3
713,0,a4318bb2-07f1-468c-aa14-65443d095fb3,VA,158,415,0,0,0,222.8,101,203.0,128,210.6,106,6.9,2,2,40
714,0,8b54dad0-2a14-42ab-b958-89de11424483,SD,168,415,0,1,22,175.9,70,211.7,105,174.5,81,7.3,5,2,20
715,1,10c9c032-5050-4512-8d93-b11d804e6d0f,WV,115,510,1,0,0,249.9,95,242.5,104,151.7,121,15.3,6,1,30
716,0,f5b0cfbb-58aa-43e4-ac93-b0c25e12aea9,GA,57,408,1,1,30,234.5,130,195.2,116,268.8,94,11.4,4,2,155
717,0,f492d345-684f-4d1e-8ead-8ba1f8e83f55,AZ,67,415,0,0,0,210.7,116,219.2,86,179.7,83,7.2,6,1,199
718,0,978db225-8c85-433b-aabd-35191859a9f7,AK,127,408,0,0,0,182.3,124,169.9,110,184.0,116,9.3,3,1,131
719,0,57032e80-9047-4893-9a5c-06384b26ee0b,AK,78,510,0,0,0,190.3,88,194.5,89,256.5,109,11.7,5,2,189
720,0,dab5545b-f8bd-4c56-b280-d1ccc23dbb41,CT,100,415,0,1,38,177.1,88,163.7,108,242.7,72,7.4,2,0,132
721,1,264a5272-e5ee-40f1-ad51-66fcda164743,UT,103,510,0,1,36,87.2,92,169.3,110,166.7,80,10.9,5,6,90
722,0,dae6923a-dfe2-4458-936d-76a53043776d,KY,113,415,0,0,0,215.6,96,193.4,127,105.4,115,13.5,3,1,17
723,0,48836ef3-2b96-44c0-9e92-614a6abe2d26,MI,78,510,0,0,0,137.4,109,237.6,49,206.7,136,14.0,11,3,62
724,0,eedc425d-96e1-472e-935b-ec4bd6cd1d47,OR,129,510,0,1,36,192.8,103,177.0,83,216.5,118,16.4,5,1,125
725,0,5d1b9e4d-6fac-4f7a-8e77-3e9b1c8fcaa1,TN,57,510,0,0,0,149.3,100,200.2,110,231.7,101,11.9,3,2,86
726,0,236ffe3e-4440-4a90-90e2-124088606a99,WV,82,408,0,0,0,143.7,116,170.7,99,287.7,95,7.8,5,1,116
727,0,de743f46-1329-4e64-8ea2-b30607d11a56,NJ,64,415,0,0,0,224.8,111,190.0,101,221.4,110,9.2,2,1,70
728,0,d2c7225a-14f0-4e22-bd46-ea2fe84c040e,MS,86,510,0,1,39,261.2,122,214.2,101,154.9,101,12.7,5,2,127
729,0,ee19346f-56a8-4536-8c04-99d95aa046ee,ME,151,415,0,1,26,196.5,98,175.8,111,221.8,124,13.4,5,0,24
730,1,b37f24a0-5ca8-4de1-aa89-f2d4b7613e57,WY,94,510,0,0,0,271.2,105,202.6,105,221.6,51,11.5,3,3,27
731,0,67ee264e-9a1e-44a0-a9c7-50065c56b885,WY,90,415,0,0,0,207.2,121,292.5,104,226.3,103,8.0,1,2,160
732,0,fe17a32b-51b8-4566-8844-06169728ab7c,IN,48,510,0,0,0,300.4,94,133.2,103,197.4,94,7.2,5,2,74
733,0,7ed78673-7da8-4290-8058-56d5aa84cd34,NM,85,408,0,1,37,229.6,123,132.3,90,211.9,76,9.5,8,2,88
734,0,96c39c3a-ca1d-486e-8167-60ff7493b87a,NJ,93,415,1,1,20,187.5,110,169.8,94,175.3,127,12.1,4,1,170
735,0,27e2a3ae-59fe-426f-8d27-2ed6a7e5719c,DC,169,415,1,0,0,57.1,98,199.7,78,274.7,103,6.5,6,3,137
736,1,1555d0b2-4f74-4acf-93fd-2e5ab122149b,UT,68,415,0,0,0,162.1,86,155.0,86,189.7,87,11.0,9,5,34
737,1,2492c37a-e0b3-414d-bdc8-f4d73b254e05,KY,91,415,1,0,0,145.0,89,175.8,102,223.7,151,16.7,3,2,117
738,0,ee3d34ae-faac-44ac-87e1-5e5e5312630c,KS,68,510,0,0,0,159.5,123,240.8,93,210.3,76,11.4,3,1,159
739,0,0dbab8ae-1e79-467a-aae3-294ef887c0c1,MI,101,510,0,0,0,190.7,72,208.6,103,203.8,111,8.8,8,1,35
740,0,445f07b9-51ef-4d3b-a2f9-8b0082e06752,UT,67,510,0,1,20,230.6,40,189.1,58,162.2,115,9.4,2,1,20
741,0,a41c60ed-e977-4908-a416-31e96ffd3633,NE,66,415,0,0,0,34.0,133,278.6,61,129.6,120,11.5,3,0,180
742,0,34d3a91a-9f8c-4a2c-a86c-8723a6cec2f9,FL,116,415,0,1,17,193.4,112,240.6,131,248.1,98,11.4,3,5,51
743,0,69d84398-7a92-40ef-8f9c-c90ebcee804b,LA,158,408,0,0,0,202.0,126,163.5,86,195.4,84,10.4,6,1,100
744,0,f20c8bcf-bcbf-43fc-a7fb-04671c1ecffc,MT,78,415,0,0,0,191.7,122,241.4,88,203.5,86,9.1,5,1,122
745,0,570303de-3aed-4d5f-94f1-6b5ea509ba7e,WA,119,415,0,1,26,161.3,97,250.3,110,142.4,92,6.6,8,1,66
746,0,0a325043-bba4-40e5-8799-6985025d7196,MI,120,415,0,0,0,150.6,85,119.0,128,232.9,123,6.4,2,1,81
747,0,e01df813-1ebf-401d-b699-b2b891620cfe,KY,155,510,0,0,0,184.6,102,196.0,117,226.5,122,7.8,1,1,9
748,0,bc7137a4-e551-4935-a1f0-37114c206b46,LA,106,408,0,0,0,220.7,120,270.2,95,121.6,113,8.7,5,1,38
749,0,7fbf9739-dcf7-445a-93d9-3357ac9b7209,NM,87,510,1,0,0,167.3,119,198.5,119,133.1,88,11.0,6,1,80
750,0,1acc6709-e18b-4d3b-a1ad-32573cd524f7,AL,146,415,0,1,32,154.0,80,185.5,91,148.2,107,8.2,4,3,12
751,0,5217b2b9-86fc-4ea0-aa7a-ef00e92f94b1,MO,101,415,0,1,29,121.1,116,186.4,100,241.7,75,10.1,6,0,50
752,0,0fb77279-b5bd-44ba-bc4e-b58f67b1028b,CO,22,510,0,1,23,182.1,94,164.6,59,128.8,102,12.7,4,3,42
753,0,7c2d33a1-0ae7-4162-8199-045e66ab0d31,TX,90,415,0,0,0,109.6,88,137.6,108,159.7,121,11.0,5,2,184
754,0,bd69940d-c749-4644-9976-02b216d83ad6,NY,41,415,0,0,0,209.9,105,121.9,105,253.7,104,9.6,4,1,22
755,0,5617e491-3a7d-400f-bc57-07e78ec43796,OR,69,415,0,0,0,167.5,76,242.1,92,101.2,103,11.4,4,2,34
756,0,4bb535b5-8aaf-4d05-bb25-418955d2016f,WY,33,415,0,0,0,213.9,88,239.8,119,148.7,71,9.8,14,2,106
757,0,37b065b0-ce64-4d92-af86-40d6d27be058,UT,112,415,0,0,0,115.8,108,243.3,111,184.6,78,13.1,5,1,79
758,0,bfe25831-096e-4ef7-b65d-5506b1e2caf1,LA,108,510,0,1,30,276.6,99,220.1,113,177.9,95,9.8,6,2,140
759,0,2dc5a8da-f594-4ae2-8680-cacdac2f8263,NV,136,415,0,1,21,179.4,88,181.1,97,320.7,120,9.5,4,2,158
760,0,5d4eac61-4f01-4de8-b248-951008c0540e,NC,128,510,0,0,0,187.3,84,270.8,95,206.4,68,10.1,5,1,79
761,0,a34b82a1-458d-4dc2-bcf9-500cc93dffb8,NC,27,408,0,0,0,201.2,128,227.2,100,145.8,91,8.4,3,2,98
762,0,faafc933-0005-4377-befd-7ce283dbfcbb,WY,161,415,1,0,0,189.6,78,267.4,117,184.5,137,1.3,6,1,53
763,0,d267fa5f-a17e-4a02-8ab3-db6d19edf9e2,TN,33,415,0,1,35,186.8,124,261.0,69,317.8,103,15.0,5,0,153
764,0,9bfc44d6-a60d-42f2-9856-afbbe47bad0e,FL,120,415,0,1,31,153.5,83,219.1,96,237.4,76,11.4,4,0,97
765,0,5b618419-48b8-4f36-8233-13cbc76f85c1,CA,113,415,0,0,0,187.6,97,208.2,118,158.9,101,8.7,6,2,129
